username,title,location,ID de la respuesta,Pregunta,Respuesta,Respuesta Correcta,block_key,state
JACT,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_1,Pregunta 1,muchos,muchos,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-23T05:43:25Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
Jennifer_Escalona,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_2,Pregunta 1,largo,largo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-20T20:24:21Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
Jennifer_Escalona,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_1,Pregunta 1,muchos,muchos,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-20T20:24:21Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
Alfonso,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_2,Pregunta 1,largo,largo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-20T15:19:35Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
Alfonso,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_1,Pregunta 1,muchos,muchos,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-20T15:19:35Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
BELEN_OSORIO,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_2,Pregunta 1,largo,largo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-17T20:40:56Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
BELEN_OSORIO,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_1,Pregunta 1,muchos,muchos,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-17T20:40:56Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
margotbriones,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_2,Pregunta 1,largo,largo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-21T15:32:58Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
margotbriones,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_1,Pregunta 1,muchos,muchos,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-21T15:32:58Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
sandracarolina077,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_2,Pregunta 1,largo,largo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-17T20:52:33Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
sandracarolina077,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_1,Pregunta 1,muchos,muchos,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-17T20:52:33Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
A-3026,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_2,Pregunta 1,largo,largo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-25T00:03:52Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
A-3026,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_1,Pregunta 1,muchos,muchos,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-25T00:03:52Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
ELSA_DE_LA_CRUZ,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_2,Pregunta 1,largo,largo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-20T02:48:09Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
ELSA_DE_LA_CRUZ,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_1,Pregunta 1,muchos,muchos,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-20T02:48:09Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
SandraFuentes,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_2,Pregunta 1,largo,largo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-17T19:04:41Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
SandraFuentes,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_1,Pregunta 1,muchos,muchos,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-17T19:04:41Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
YohaSwea,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_2,Pregunta 1,largo,largo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-23T22:39:49Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
YohaSwea,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_1,Pregunta 1,muchos,muchos,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-23T22:39:49Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
